loan_id,origination_date,origination_month,person_age,age_group,person_income,income_band,person_home_ownership,person_emp_length,employment_stability,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_to_income_ratio,debt_to_income_ratio,cb_person_default_on_file,cb_person_cred_hist_length,credit_history_category,flag_prior_default,flag_high_loan_burden,flag_low_income_high_grade_risk,flag_renter,loan_status,loan_status_label,default_probability,credit_risk_score,risk_tier,loan_decision,decision_reasons,persona
L105398,2024-10-14,2024-10,24,18-25,52728,50-75k,RENT,4.0,Established(3-7y),PERSONAL,A,5000,7.74,0.0948,0.0948,0.0073,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.1572895770414036,806,Very Low,Approve,Very Low risk tier (PD=15.7%) — strong repayment profile.,The Steady Earner
L105399,2024-10-18,2024-10,22,18-25,53000,50-75k,RENT,6.0,Established(3-7y),EDUCATION,B,5000,9.91,0.0943,0.0943,0.0093,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.1877999225745504,787,Very Low,Approve,Very Low risk tier (PD=18.8%) — strong repayment profile.,The Steady Earner
L105400,2023-06-15,2023-06,22,18-25,53000,50-75k,RENT,0.0,Unstable(<1y),EDUCATION,A,5000,7.9,0.0943,0.0943,0.0075,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.1309581893569133,821,Very Low,Approve,Very Low risk tier (PD=13.1%) — strong repayment profile.,The Steady Earner
L105401,2024-05-10,2024-05,24,18-25,45000,25-50k,OWN,8.0,Stable(7y+),HOMEIMPROVEMENT,A,10000,7.49,0.2222,0.2222,0.0166,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.11854756252654,829,Very Low,Approve,Very Low risk tier (PD=11.9%) — strong repayment profile.,The Moderate Borrower
L105402,2024-08-12,2024-08,25,18-25,45000,25-50k,MORTGAGE,9.0,Stable(7y+),HOMEIMPROVEMENT,B,3000,9.99,0.0667,0.0667,0.0067,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.2159529184708872,770,Low,Approve,Low risk tier (PD=21.6%) — acceptable risk under standard policy.,The Moderate Borrower
L105403,2024-03-04,2024-03,25,18-25,45000,25-50k,MORTGAGE,0.0,Unstable(<1y),DEBTCONSOLIDATION,A,4325,6.91,0.0961,0.0961,0.0066,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.1305947388059412,822,Very Low,Approve,Very Low risk tier (PD=13.1%) — strong repayment profile.,The Fresh Starter
L105404,2023-06-12,2023-06,23,18-25,45000,25-50k,MORTGAGE,0.0,Unstable(<1y),DEBTCONSOLIDATION,A,1450,7.49,0.0322,0.0322,0.0024,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0802146006091386,852,Very Low,Approve,Very Low risk tier (PD=8.0%) — strong repayment profile.,The Fresh Starter
L105405,2024-01-01,2024-01,25,18-25,45000,25-50k,MORTGAGE,9.0,Stable(7y+),DEBTCONSOLIDATION,B,4000,9.25,0.0889,0.0889,0.0082,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.1848086871090407,789,Very Low,Approve,Very Low risk tier (PD=18.5%) — strong repayment profile.,The Moderate Borrower
L105406,2024-06-09,2024-06,25,18-25,53000,50-75k,RENT,3.0,Early(1-3y),HOMEIMPROVEMENT,C,5000,12.53,0.0943,0.0943,0.0118,Y,3,Building(2-5y),1,0,0,1,0,Non-Default,0.5020998639137548,599,Moderate,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105407,2023-08-27,2023-08,26,26-35,53500,50-75k,RENT,1.0,Unstable(<1y),PERSONAL,B,5000,12.18,0.0935,0.0935,0.0114,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.2867531781680095,728,Low,Approve,Low risk tier (PD=28.7%) — acceptable risk under standard policy.,The Steady Earner
L105408,2023-03-13,2023-03,23,18-25,53760,50-75k,RENT,0.0,Unstable(<1y),EDUCATION,C,5000,13.43,0.093,0.093,0.0125,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.3104816952414245,714,Low,Approve,Low risk tier (PD=31.0%) — acceptable risk under standard policy.,The Fresh Starter
L105409,2024-03-20,2024-03,26,26-35,54000,50-75k,RENT,10.0,Stable(7y+),EDUCATION,B,5000,10.0,0.0926,0.0926,0.0093,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.185303473257845,789,Very Low,Approve,Very Low risk tier (PD=18.5%) — strong repayment profile.,The Steady Earner
L105410,2024-10-16,2024-10,25,18-25,54000,50-75k,RENT,5.0,Established(3-7y),PERSONAL,B,5000,12.21,0.0926,0.0926,0.0113,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.287405097553491,728,Low,Approve,Low risk tier (PD=28.7%) — acceptable risk under standard policy.,The Steady Earner
L105411,2024-05-23,2024-05,22,18-25,45000,25-50k,MORTGAGE,5.0,Established(3-7y),DEBTCONSOLIDATION,C,5000,12.61,0.1111,0.1111,0.014,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.339424632615153,696,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105412,2023-09-26,2023-09,24,18-25,45000,25-50k,MORTGAGE,5.0,Established(3-7y),PERSONAL,A,10000,5.79,0.2222,0.2222,0.0129,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.2386135921677483,757,Low,Approve,Low risk tier (PD=23.9%) — acceptable risk under standard policy.,The Moderate Borrower
L105413,2024-02-19,2024-02,23,18-25,54860,50-75k,RENT,0.0,Unstable(<1y),PERSONAL,C,5000,14.17,0.0911,0.0911,0.0129,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.3833978213333113,670,Moderate,Approve with Conditions,Moderate risk tier (PD=38.3%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Fresh Starter
L105414,2023-09-02,2023-09,26,26-35,54996,50-75k,RENT,3.0,Early(1-3y),HOMEIMPROVEMENT,B,5000,11.86,0.0909,0.0909,0.0108,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.4357137156413514,639,Moderate,Approve with Conditions,Moderate risk tier (PD=43.6%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Steady Earner
L105415,2024-11-05,2024-11,26,26-35,45000,25-50k,MORTGAGE,10.0,Stable(7y+),DEBTCONSOLIDATION,A,10000,6.91,0.2222,0.2222,0.0154,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.3558544600815828,686,Low,Approve,Low risk tier (PD=35.6%) — acceptable risk under standard policy.,The Moderate Borrower
L105416,2023-03-01,2023-03,22,18-25,54996,50-75k,RENT,0.0,Unstable(<1y),EDUCATION,C,5000,12.54,0.0909,0.0909,0.0114,Y,3,Building(2-5y),1,0,0,1,0,Non-Default,0.2712883833928942,737,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105417,2023-01-06,2023-01,24,18-25,54996,50-75k,RENT,0.0,Unstable(<1y),HOMEIMPROVEMENT,B,5000,10.39,0.0909,0.0909,0.0094,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.3803093931372342,672,Moderate,Approve with Conditions,Moderate risk tier (PD=38.0%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Steady Earner
L105418,2024-12-09,2024-12,22,18-25,49000,25-50k,RENT,1.0,Unstable(<1y),EDUCATION,D,5000,15.62,0.102,0.102,0.0159,Y,4,Building(2-5y),1,0,0,1,1,Default,0.8106392796632,414,Very High,Reject,Very High risk tier (PD=81.1%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L105419,2024-07-23,2024-07,25,18-25,45000,25-50k,OWN,9.0,Stable(7y+),MEDICAL,A,3000,6.17,0.0667,0.0667,0.0041,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.013921990942435,892,Very Low,Approve,Very Low risk tier (PD=1.4%) — strong repayment profile.,The Moderate Borrower
L105420,2024-02-11,2024-02,22,18-25,55000,50-75k,RENT,6.0,Established(3-7y),EDUCATION,A,5000,6.91,0.0909,0.0909,0.0063,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.1102751247817994,834,Very Low,Approve,Very Low risk tier (PD=11.0%) — strong repayment profile.,The Steady Earner
L105421,2023-08-05,2023-08,26,26-35,55000,50-75k,RENT,3.0,Early(1-3y),VENTURE,C,5000,13.48,0.0909,0.0909,0.0123,Y,4,Building(2-5y),1,0,0,1,0,Non-Default,0.2283676392226544,763,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105422,2023-01-26,2023-01,25,18-25,55000,50-75k,RENT,3.0,Early(1-3y),DEBTCONSOLIDATION,C,5000,13.48,0.0909,0.0909,0.0123,Y,4,Building(2-5y),1,0,0,1,0,Non-Default,0.4604834279573619,624,Moderate,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105423,2023-01-05,2023-01,22,18-25,55000,50-75k,RENT,3.0,Early(1-3y),EDUCATION,C,5000,13.48,0.0909,0.0909,0.0123,Y,3,Building(2-5y),1,0,0,1,0,Non-Default,0.3022303026623512,719,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105424,2024-06-15,2024-06,24,18-25,55000,50-75k,RENT,4.0,Established(3-7y),VENTURE,A,5000,8.0,0.0909,0.0909,0.0073,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.0915888956368943,845,Very Low,Approve,Very Low risk tier (PD=9.2%) — strong repayment profile.,The Steady Earner
L105425,2024-01-25,2024-01,21,18-25,55272,50-75k,RENT,5.0,Established(3-7y),VENTURE,A,5000,5.42,0.0905,0.0905,0.0049,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.0630117196427112,862,Very Low,Approve,Very Low risk tier (PD=6.3%) — strong repayment profile.,The Steady Earner
L105426,2024-12-10,2024-12,24,18-25,56000,50-75k,RENT,8.0,Stable(7y+),PERSONAL,C,5000,14.27,0.0893,0.0893,0.0127,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.3850524280392029,669,Moderate,Approve with Conditions,Moderate risk tier (PD=38.5%) — approve with adjusted terms (higher rate and/or lower approved amount).,The Moderate Borrower
L105427,2024-07-24,2024-07,26,26-35,56000,50-75k,RENT,7.0,Established(3-7y),PERSONAL,A,5000,7.91,0.0893,0.0893,0.0071,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.1499772393256089,810,Very Low,Approve,Very Low risk tier (PD=15.0%) — strong repayment profile.,The Steady Earner
L105428,2024-03-23,2024-03,22,18-25,45000,25-50k,OWN,6.0,Established(3-7y),EDUCATION,A,4750,6.39,0.1056,0.1056,0.0067,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.013478080251616,892,Very Low,Approve,Very Low risk tier (PD=1.3%) — strong repayment profile.,The Moderate Borrower
L105429,2023-05-26,2023-05,24,18-25,50000,25-50k,RENT,1.0,Unstable(<1y),HOMEIMPROVEMENT,D,5000,15.62,0.1,0.1,0.0156,N,4,Building(2-5y),0,0,0,1,1,Default,0.9178919602923776,349,Very High,Reject,Very High risk tier (PD=91.8%) — default probability too high for approval under current risk appetite.,The Fresh Starter
L105430,2024-01-23,2024-01,22,18-25,45000,25-50k,OWN,7.0,Established(3-7y),EDUCATION,A,6000,6.76,0.1333,0.1333,0.009,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0188629280319409,889,Very Low,Approve,Very Low risk tier (PD=1.9%) — strong repayment profile.,The Moderate Borrower
L105431,2023-09-06,2023-09,25,18-25,56000,50-75k,RENT,2.0,Early(1-3y),DEBTCONSOLIDATION,B,5000,10.99,0.0893,0.0893,0.0098,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.3345249744336628,699,Low,Approve,Low risk tier (PD=33.5%) — acceptable risk under standard policy.,The Steady Earner
L105432,2024-06-09,2024-06,22,18-25,45000,25-50k,MORTGAGE,6.0,Established(3-7y),EDUCATION,A,10000,7.88,0.2222,0.2222,0.0175,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.2349228692284312,759,Low,Approve,Low risk tier (PD=23.5%) — acceptable risk under standard policy.,The Moderate Borrower
L105433,2024-04-06,2024-04,23,18-25,56016,50-75k,RENT,4.0,Established(3-7y),EDUCATION,E,5000,15.13,0.0893,0.0893,0.0135,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.8288057063023136,403,Very High,Reject,Very High risk tier (PD=82.9%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L105434,2023-01-13,2023-01,21,18-25,45000,25-50k,MORTGAGE,5.0,Established(3-7y),PERSONAL,A,4000,7.14,0.0889,0.0889,0.0063,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0851675732205587,849,Very Low,Approve,Very Low risk tier (PD=8.5%) — strong repayment profile.,The Moderate Borrower
L105435,2024-01-19,2024-01,26,26-35,51000,50-75k,RENT,10.0,Stable(7y+),MEDICAL,B,5000,12.42,0.098,0.098,0.0122,N,4,Building(2-5y),0,0,0,1,1,Default,0.3661135373045747,680,Low,Approve,Low risk tier (PD=36.6%) — acceptable risk under standard policy.,The Steady Earner
L105436,2024-07-09,2024-07,24,18-25,51000,50-75k,RENT,2.0,Early(1-3y),DEBTCONSOLIDATION,D,5000,14.74,0.098,0.098,0.0145,Y,2,New(<=2y),1,0,0,1,1,Default,0.8757423572101902,375,Very High,Reject,Very High risk tier (PD=87.6%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L105437,2024-02-03,2024-02,26,26-35,51600,50-75k,RENT,1.0,Unstable(<1y),HOMEIMPROVEMENT,A,5000,8.94,0.0969,0.0969,0.0087,N,2,New(<=2y),0,0,0,1,1,Default,0.3225638544214103,706,Low,Approve,Low risk tier (PD=32.3%) — acceptable risk under standard policy.,The Steady Earner
L105438,2023-01-19,2023-01,24,18-25,57692,50-75k,RENT,2.0,Early(1-3y),HOMEIMPROVEMENT,C,5000,13.23,0.0867,0.0867,0.0115,Y,3,Building(2-5y),1,0,0,1,0,Non-Default,0.5070943691668051,596,Moderate,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105439,2024-07-28,2024-07,24,18-25,57996,50-75k,RENT,1.0,Unstable(<1y),HOMEIMPROVEMENT,A,5000,8.0,0.0862,0.0862,0.0069,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.2622929152403232,743,Low,Approve,Low risk tier (PD=26.2%) — acceptable risk under standard policy.,The Steady Earner
L105440,2024-05-05,2024-05,24,18-25,57996,50-75k,RENT,4.0,Established(3-7y),HOMEIMPROVEMENT,D,5000,13.24,0.0862,0.0862,0.0114,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.8687232614684209,379,Very High,Reject,Very High risk tier (PD=86.9%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L105441,2024-02-23,2024-02,24,18-25,58000,50-75k,RENT,5.0,Established(3-7y),MEDICAL,A,5000,7.49,0.0862,0.0862,0.0065,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.1696959545947607,798,Very Low,Approve,Very Low risk tier (PD=17.0%) — strong repayment profile.,The Steady Earner
L105442,2023-12-03,2023-12,22,18-25,58000,50-75k,RENT,4.0,Established(3-7y),PERSONAL,C,5000,13.85,0.0862,0.0862,0.0119,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.3608228242076192,684,Low,Approve,Low risk tier (PD=36.1%) — acceptable risk under standard policy.,The Moderate Borrower
L105443,2024-02-23,2024-02,23,18-25,45000,25-50k,MORTGAGE,1.0,Unstable(<1y),MEDICAL,B,7200,11.86,0.16,0.16,0.019,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.3271155673505608,704,Low,Approve,Low risk tier (PD=32.7%) — acceptable risk under standard policy.,The Fresh Starter
L105444,2024-09-03,2024-09,21,18-25,45000,25-50k,MORTGAGE,3.0,Early(1-3y),MEDICAL,A,4500,7.14,0.1,0.1,0.0071,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.1183781738837981,829,Very Low,Approve,Very Low risk tier (PD=11.8%) — strong repayment profile.,The Moderate Borrower
L105445,2024-11-05,2024-11,25,18-25,45000,25-50k,MORTGAGE,4.0,Established(3-7y),MEDICAL,A,5000,7.88,0.1111,0.1111,0.0088,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.1421471376330307,815,Very Low,Approve,Very Low risk tier (PD=14.2%) — strong repayment profile.,The Moderate Borrower
L105446,2023-05-02,2023-05,23,18-25,58000,50-75k,RENT,4.0,Established(3-7y),PERSONAL,C,5000,13.16,0.0862,0.0862,0.0113,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.3351654284106989,699,Low,Approve,Low risk tier (PD=33.5%) — acceptable risk under standard policy.,The Moderate Borrower
L105447,2024-03-07,2024-03,24,18-25,45000,25-50k,MORTGAGE,5.0,Established(3-7y),EDUCATION,A,5000,7.49,0.1111,0.1111,0.0083,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0885147306169939,847,Very Low,Approve,Very Low risk tier (PD=8.9%) — strong repayment profile.,The Moderate Borrower
L105448,2023-02-13,2023-02,24,18-25,45000,25-50k,MORTGAGE,0.0,Unstable(<1y),VENTURE,A,6000,7.88,0.1333,0.1333,0.0105,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.0804443323413795,852,Very Low,Approve,Very Low risk tier (PD=8.0%) — strong repayment profile.,The Fresh Starter
L105449,2023-11-13,2023-11,21,18-25,45000,25-50k,MORTGAGE,4.0,Established(3-7y),EDUCATION,A,5000,7.14,0.1111,0.1111,0.0079,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.0849009371605522,849,Very Low,Approve,Very Low risk tier (PD=8.5%) — strong repayment profile.,The Moderate Borrower
L105450,2024-01-16,2024-01,25,18-25,58296,50-75k,RENT,9.0,Stable(7y+),DEBTCONSOLIDATION,A,5000,6.17,0.0858,0.0858,0.0053,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.1681636949203113,799,Very Low,Approve,Very Low risk tier (PD=16.8%) — strong repayment profile.,The Steady Earner
L105451,2023-05-25,2023-05,22,18-25,58380,50-75k,RENT,2.0,Early(1-3y),VENTURE,C,5000,12.29,0.0856,0.0856,0.0105,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.1928572855575135,784,Very Low,Approve,Very Low risk tier (PD=19.3%) — strong repayment profile.,The Fresh Starter
L105452,2023-11-23,2023-11,26,26-35,45000,25-50k,MORTGAGE,3.0,Early(1-3y),EDUCATION,C,4000,14.35,0.0889,0.0889,0.0128,Y,2,New(<=2y),1,0,0,0,0,Non-Default,0.221842026217518,767,Low,Manual Review,Applicant has a prior bureau default on file — policy requires manual review even though the statistical risk tier is otherwise acceptable.,The Repeat Risk
L105453,2023-12-29,2023-12,24,18-25,58800,50-75k,RENT,5.0,Established(3-7y),HOMEIMPROVEMENT,A,5000,7.29,0.085,0.085,0.0062,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.2387132387740063,757,Low,Approve,Low risk tier (PD=23.9%) — acceptable risk under standard policy.,The Steady Earner
L105454,2023-02-19,2023-02,25,18-25,58800,50-75k,RENT,4.0,Established(3-7y),EDUCATION,D,5000,14.84,0.085,0.085,0.0126,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.7635689901098204,442,Very High,Reject,Very High risk tier (PD=76.4%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L105455,2023-03-06,2023-03,22,18-25,52880,50-75k,RENT,6.0,Established(3-7y),MEDICAL,D,5000,14.59,0.0946,0.0946,0.0138,N,4,Building(2-5y),0,0,0,1,1,Default,0.8495802793723287,390,Very High,Reject,Very High risk tier (PD=85.0%) — default probability too high for approval under current risk appetite.,The Moderate Borrower
L105456,2023-12-21,2023-12,21,18-25,45000,25-50k,MORTGAGE,5.0,Established(3-7y),EDUCATION,A,18000,7.88,0.4,0.4,0.0315,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.6367054727454954,518,High,Manual Review,High risk tier (PD=63.7%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L105457,2023-06-13,2023-06,26,26-35,58979,50-75k,RENT,2.0,Early(1-3y),DEBTCONSOLIDATION,A,5000,9.32,0.0848,0.0848,0.0079,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.2465225769457042,752,Low,Approve,Low risk tier (PD=24.7%) — acceptable risk under standard policy.,The Steady Earner
L105458,2023-05-21,2023-05,26,26-35,53000,50-75k,RENT,4.0,Established(3-7y),DEBTCONSOLIDATION,D,5000,15.95,0.0943,0.0943,0.015,Y,2,New(<=2y),1,0,0,1,1,Default,0.8913557091382421,365,Very High,Reject,Very High risk tier (PD=89.1%) — default probability too high for approval under current risk appetite. | Note: applicant also has a prior bureau default on file.,The Repeat Risk
L105459,2023-05-08,2023-05,22,18-25,59317,50-75k,RENT,5.0,Established(3-7y),VENTURE,B,5000,11.48,0.0843,0.0843,0.0097,N,4,Building(2-5y),0,0,0,1,0,Non-Default,0.1520493908290895,809,Very Low,Approve,Very Low risk tier (PD=15.2%) — strong repayment profile.,The Steady Earner
L105460,2024-02-02,2024-02,21,18-25,59800,50-75k,RENT,5.0,Established(3-7y),PERSONAL,B,5000,11.36,0.0836,0.0836,0.0095,N,3,Building(2-5y),0,0,0,1,0,Non-Default,0.2412473478692331,755,Low,Approve,Low risk tier (PD=24.1%) — acceptable risk under standard policy.,The Steady Earner
L105461,2024-04-07,2024-04,24,18-25,45000,25-50k,MORTGAGE,4.0,Established(3-7y),MEDICAL,A,1500,7.49,0.0333,0.0333,0.0025,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.0673745294008561,860,Very Low,Approve,Very Low risk tier (PD=6.7%) — strong repayment profile.,The Moderate Borrower
L105462,2023-07-06,2023-07,22,18-25,45000,25-50k,MORTGAGE,3.0,Early(1-3y),EDUCATION,B,15000,11.36,0.3333,0.3333,0.0379,N,2,New(<=2y),0,0,0,0,0,Non-Default,0.534667026093731,579,High,Manual Review,High risk tier (PD=53.5%) — requires underwriter judgement and possibly additional collateral/guarantor.,The Moderate Borrower
L105463,2024-12-20,2024-12,23,18-25,45000,25-50k,MORTGAGE,7.0,Established(3-7y),VENTURE,A,5000,6.76,0.1111,0.1111,0.0075,N,3,Building(2-5y),0,0,0,0,0,Non-Default,0.056954066352948,866,Very Low,Approve,Very Low risk tier (PD=5.7%) — strong repayment profile.,The Moderate Borrower
L105464,2023-07-09,2023-07,26,26-35,45000,25-50k,MORTGAGE,10.0,Stable(7y+),PERSONAL,A,1500,6.76,0.0333,0.0333,0.0023,N,4,Building(2-5y),0,0,0,0,0,Non-Default,0.046575051836934,872,Very Low,Approve,Very Low risk tier (PD=4.7%) — strong repayment profile.,The Moderate Borrower
L105465,2024-01-23,2024-01,23,18-25,60000,50-75k,RENT,7.0,Established(3-7y),EDUCATION,C,5000,13.49,0.0833,0.0833,0.0112,N,2,New(<=2y),0,0,0,1,0,Non-Default,0.2916190878685695,725,Low,Approve,Low risk tier (PD=29.2%) — acceptable risk under standard policy.,The Moderate Borrower
